Region1,Region2,Median_Correlation
5,39,0.330932643881208
5,40,0.329659043937861
5,41,0.298820742868643
5,42,0.293086538629625
5,43,0.240293506444471
5,44,0.448614799332631
5,45,0.270628574900953
5,46,0.327206311255462
5,47,0.275240990184641
5,48,0.140354833655986
5,49,0.266111979469797
5,50,0.173318545661006
5,51,0.240048846871973
5,52,0.127552390305134
5,53,0.286995264577576
5,54,0.222177452994873
5,55,0.202956926779801
5,56,0.179721578044023
5,57,0.682871688792732
5,58,0.351990508565954
5,59,0.294265628414612
5,60,0.417631849796935
5,61,0.307022953666447
5,62,0.215917515832052
5,63,0.276618114130342
5,64,0.187742410423539
5,65,0.272433023029186
5,66,0.135938801170157
5,67,0.277689186500439
5,68,0.299639334929171
5,69,0.19897199539589
5,70,0.1833554729017
5,71,0.217000208285373
5,72,0.487831201665368
5,73,0.621570525663975
5,74,0.322115754925494
5,75,0.39141291246461
5,76,0.184390414675408
5,77,0.420707123350528
5,78,0.268363586992764
5,79,0.435719100230642
5,80,0.0414599951153241
5,81,0.230346366179316
5,82,0.118478313493064
5,83,0.301081406441736
5,84,0.148294147127411
5,85,0.339150728683662
5,86,0.331428246478848
5,87,0.410021966296736
5,88,0.138088682665741
5,89,0.126252464415251
5,90,0.174965097392545
5,91,0.19365643922072
5,92,0.317394797198847
5,93,0.205306627421649
5,94,0.271181128636276
5,95,0.194344968323074
5,96,0.754724908911291
5,97,0.584584715507692
5,98,0.4305099768657
5,99,0.540424282266368
5,100,0.566955159727799
5,101,0.833256105545208
5,102,0.808322593577213
5,103,0.713594745150077
5,104,0.753951506662035
5,105,0.950297732856316
5,106,0.857990606697065
5,107,0.786316753865689
5,108,0.580110617124196
5,109,0.689630328924465
5,110,0.594083779944902
5,111,0.616220420586276
5,112,0.682191475510909
5,113,0.239584296775768
5,114,0.342083151163051
5,115,0.333358516265318
5,116,0.212744564322574
5,117,0.343984337739007
5,118,0.258876934016451
5,119,0.337375466532654
5,120,0.202751197821355
5,121,0.430194842215594
5,122,0.360109807347264
5,123,0.252465135872292
5,124,0.266784353477346
5,125,0.368496877290437
5,126,0.163707620879416
5,127,0.218561414719697
5,128,0.308977644852742
5,129,0.337455160885609
5,130,0.318008586829874
5,131,0.63172756306682
5,132,0.600033700705586
5,133,0.817946454910891
5,134,0.517162927711542
5,135,0.498844459533137
5,136,0.591602721789074
5,137,0.292288692101205
5,138,0.303441325015004
5,139,0.580215397628721
5,140,0.375994534177048
5,141,0.355458321953332
5,142,0.380305613533386
5,143,0.281516683090635
5,144,0.228461061916099
5,145,0.2625439245181
5,146,0.173888047664414
5,147,0.311276985196242
5,148,0.275922057916195
5,149,0.421800409594088
5,150,0.291119093776559
5,151,0.302154659771531
5,152,0.210266751666363
5,153,0.131054909139114
5,154,0.0916096481316936
5,155,0.180475181712902
5,156,0.189713414520908
5,157,0.104773138747299
5,158,0.301932937936252
5,159,0.0910525000511859
5,160,0.198990937407974
5,161,0.198123961884029
5,162,0.276175575361242
5,163,0.252663493811186
5,164,0.427940523562133
5,165,0.346132824079329
5,166,0.352634139293763
5,167,0.234406746941022
5,168,0.238293772351949
5,169,0.217048069330806
5,170,0.159715105697587
5,171,0.214914502206618
5,172,0.332835636933469
5,173,0.183548964119598
5,174,0.188113070197512
5,175,0.232302804346798
5,176,0.303804514342712
5,177,0.291514466082782
5,178,0.178318408927987
5,179,0.28508343002705
5,180,0.177221060774682
5,181,0.470655449456444
5,182,0.502097662458389
5,183,0.251481463919615
5,184,0.306143354745998
5,185,0.203779873471487
5,186,0.448573234590743
5,187,0.0539675618820046
5,188,0.0823782007753157
5,189,0.1498343933241
5,190,0.27803401575555
5,191,0.28749011275126
5,192,0.125196189415396
5,193,0.322367868196601
5,194,0.537179642238745
5,195,0.596105931754982
5,196,0.545003031303628
5,197,0.372606781949333
5,198,0.413798714212972
5,199,0.414716028967977
5,200,0.398440652078408
6,1,0.899008983441889
6,2,0.529176579440979
6,3,0.779069880175613
6,4,0.893887025399986
6,5,1.19829997931801
6,6,Inf
6,7,0.774521724495204
6,8,0.910105393565728
6,9,0.50644835367642
6,10,0.989317273724565
6,11,0.847942943339299
6,12,1.2276348522217
6,13,0.383893990607556
6,14,0.326966380757081
6,15,0.375541957899452
6,16,0.41964391686504
6,17,0.471130217944958
6,18,0.306402926400799
6,19,0.429253502464874
6,20,0.4107520409299
6,21,0.423924054800507
6,22,0.501946863200916
6,23,0.426278528501921
6,24,0.375872312583591
6,25,0.496302257316521
6,26,0.465233343813174
6,27,0.342486951464291
6,28,0.362222194024533
6,29,0.640738803022804
6,30,0.761811754252272
6,31,0.853093141448362
6,32,0.872150771671761
6,33,0.745815185311095
6,34,0.701984106787521
6,35,0.402735298952584
6,36,0.442885206869932
6,37,0.538749752589313
6,38,0.569067844128662
6,39,0.343191976691337
6,40,0.423432893949552
6,41,0.326806614053482
6,42,0.374555405291699
6,43,0.381249600313183
6,44,0.582666410438313
6,45,0.395032395398726
6,46,0.352587855641819
6,47,0.403617459301687
6,48,0.290165033542146
6,49,0.352977572813237
6,50,0.200985508322972
6,51,0.219769236619906
6,52,0.120607304838332
6,53,0.253672947243605
6,54,0.160807952076819
6,55,0.197227751845567
6,56,0.18071047120435
6,57,0.619301093843095
6,58,0.527069540687767
6,59,0.468862776046808
6,60,0.539030139409195
6,61,0.268879632447236
6,62,0.271780767917015
6,63,0.280371266849227
6,64,0.313767466276154
6,65,0.344197211473447
6,66,0.153277388971144
6,67,0.305756512114126
6,68,0.412115743637498
6,69,0.267690456582885
6,70,0.187673932669592
6,71,0.214517926827501
6,72,0.671677514044534
6,73,0.591844194895059
6,74,0.399990873614563
6,75,0.491639240906927
6,76,0.206133091342247
6,77,0.469325844168478
6,78,0.388652548111781
6,79,0.491859482714579
6,80,0.00169653887808439
6,81,0.233729783524939
6,82,0.127937113060901
6,83,0.255426162003399
6,84,0.173582967625969
6,85,0.296914322549478
6,86,0.354641268755136
6,87,0.426321685097998
6,88,0.145545622037984
6,89,0.178687741241762
6,90,0.234955767044646
6,91,0.280220626326355
6,92,0.329330566889142
6,93,0.17918196491631
6,94,0.330289733315207
6,95,0.282312606361506
6,96,0.837992477992488
6,97,0.667107290597111
6,98,0.444841542946969
6,99,0.460052239787187
6,100,0.636073268177511
6,101,0.777155625966326
6,102,0.626788699585555
6,103,0.655790627440996
6,104,0.570305436748664
6,105,0.853698017244693
6,106,1.07556022845911
6,107,0.839878028843581
6,108,0.605873124534283
6,109,0.866512247205498
6,110,0.700356190906906
6,111,0.783946779797301
6,112,0.867152746742377
6,113,0.260184267482395
6,114,0.263457621266862
6,115,0.286831201596524
6,116,0.238524774536509
6,117,0.369090983444789
6,118,0.202366606420196
6,119,0.321343255455914
6,120,0.232047963446086
6,121,0.39894296050802
6,122,0.311321731770139
6,123,0.217451899958835
6,124,0.368497810560456
6,125,0.367027076502669
6,126,0.276775094290037
6,127,0.311119971073786
6,128,0.292913375792313
6,129,0.323518346011918
6,130,0.220849507078547
6,131,0.518950785278934
6,132,0.586899765113009
6,133,0.95719388349636
6,134,0.654903611507196
6,135,0.514958278306337
6,136,0.665732491712296
6,137,0.274659573437722
6,138,0.373376637353941
6,139,0.614655435792988
6,140,0.469816217772391
6,141,0.326206089269456
6,142,0.332266077212607
6,143,0.233434456838237
6,144,0.235765156926914
6,145,0.292110922936821
6,146,0.250617912918442
6,147,0.270739278034105
6,148,0.29777258539105
6,149,0.472452396246385
6,150,0.307619945852471
6,151,0.26227209658356
6,152,0.185395066728816
6,153,0.158243728938473
6,154,0.150549875686617
6,155,0.265707739587441
6,156,0.161366243139661
6,157,0.0889855779874075
6,158,0.228706449756833
